"date","location","total_vaccinations","total_distributed","people_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_per_hundred","people_fully_vaccinated","people_vaccinated_per_hundred","distributed_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","share_doses_used"
6/21/2021 0:00:00,"Nebraska","1785309.0","2069710.0","968662.0","45.16","92.29","873493.0","50.08","106.99",46.00,3628.00,1876.00,"0.863"
6/22/2021 0:00:00,"Nebraska","1801883.0","2070880.0","975024.0","45.68","93.15","883644.0","50.4","107.05",16574.00,4553.00,2354.00,"0.87"
6/23/2021 0:00:00,"Nebraska","1804632.0","2073420.0","975970.0","45.77","93.29","885362.0","50.45","107.19",2749.00,4942.00,2555.00,"0.87"
6/24/2021 0:00:00,"Nebraska","1844039.0","2074240.0","991778.0","46.95","95.33","908147.0","51.27","107.23",39407.00,9139.00,4724.00,"0.889"
6/25/2021 0:00:00,"Nebraska","1847972.0","2079480.0","993328.0","47.08","95.53","910632.0","51.35","107.5",3933.00,8985.00,4645.00,"0.889"
6/26/2021 0:00:00,"Nebraska","1848033.0","2087340.0","993413.0","47.08","95.53","910708.0","51.35","107.91",61.00,8975.00,4640.00,"0.885"
6/27/2021 0:00:00,"Nebraska","1848076.0","2087340.0","993485.0","47.09","95.54","910823.0","51.36","107.91",43.00,8973.00,4639.00,"0.885"
6/28/2021 0:00:00,"Nebraska","1857467.0","2087340.0","996734.0","47.41","96.02","917167.0","51.53","107.91",9391.00,10308.00,5329.00,"0.89"
6/29/2021 0:00:00,"Nebraska","1860022.0","2088510.0","997779.0","47.49","96.15","918634.0","51.58","107.97",2555.00,8306.00,4294.00,"0.891"
6/30/2021 0:00:00,"Nebraska","1865625.0","2088750.0","1001013.0","47.69","96.44","922579.0","51.75","107.98",5603.00,8713.00,4504.00,"0.893"
7/1/2021 0:00:00,"Nebraska","1868788.0","2090290.0","1002343.0","47.79","96.61","924490.0","51.82","108.06",3163.00,3536.00,1828.00,"0.894"
7/2/2021 0:00:00,"Nebraska","1868841.0","2092170.0","1002403.0","47.8","96.61","924552.0","51.82","108.16",53.00,2981.00,1541.00,"0.893"
7/3/2021 0:00:00,"Nebraska","1868928.0","2095470.0","1002506.0","47.8","96.61","924654.0","51.82","108.33",87.00,2985.00,1543.00,"0.892"
7/4/2021 0:00:00,"Nebraska","1869002.0","2095470.0","1002580.0","47.81","96.62","924745.0","51.83","108.33",74.00,2989.00,1545.00,"0.892"
7/5/2021 0:00:00,"Nebraska",,,,,,,,,3575.00,2159.00,1116.00,
7/6/2021 0:00:00,"Nebraska","1876152.0","2095470.0","1005725.0","48.01","96.99","928701.0","51.99","108.33",3575.00,2304.00,1191.00,"0.895"
7/7/2021 0:00:00,"Nebraska","1876155.0","2095470.0","1005758.0","48.01","96.99","928727.0","51.99","108.33",3.00,1504.00,777.00,"0.895"
7/8/2021 0:00:00,"Nebraska","1881129.0","2105150.0","1007866.0","48.16","97.25","931573.0","52.1","108.83",4974.00,1763.00,911.00,"0.894"
7/9/2021 0:00:00,"Nebraska","1881237.0","2107800.0","1007957.0","48.16","97.25","931695.0","52.11","108.96",108.00,1771.00,916.00,"0.893"
7/10/2021 0:00:00,"Nebraska","1881281.0","2113750.0","1008017.0","48.17","97.25","931751.0","52.11","109.27",44.00,1765.00,912.00,"0.89"
7/11/2021 0:00:00,"Nebraska","1881379.0","2113750.0","1008128.0","48.17","97.26","931823.0","52.12","109.27",98.00,1768.00,914.00,"0.89"
7/12/2021 0:00:00,"Nebraska","1891368.0","2113750.0","1012653.0","48.44","97.78","937005.0","52.35","109.27",9989.00,2684.00,1388.00,"0.895"
7/13/2021 0:00:00,"Nebraska","1892114.0","2113750.0","1013063.0","48.46","97.81","937437.0","52.37","109.27",746.00,2280.00,1179.00,"0.895"
7/14/2021 0:00:00,"Nebraska","1893905.0","2114410.0","1013944.0","48.51","97.91","938389.0","52.42","109.31",1791.00,2536.00,1311.00,"0.896"
7/15/2021 0:00:00,"Nebraska","1893942.0","2116950.0","1014054.0","48.51","97.91","938466.0","52.42","109.44",37.00,1830.00,946.00,"0.895"
7/16/2021 0:00:00,"Nebraska","1900601.0","2122120.0","1017302.0","48.68","98.25","941734.0","52.59","109.7",6659.00,2766.00,1430.00,"0.896"
7/17/2021 0:00:00,"Nebraska","1900664.0","2123080.0","1017418.0","48.69","98.26","941815.0","52.6","109.75",63.00,2769.00,1431.00,"0.895"
7/18/2021 0:00:00,"Nebraska","1900723.0","2123080.0","1017493.0","48.69","98.26","941853.0","52.6","109.75",59.00,2763.00,1428.00,"0.895"
7/19/2021 0:00:00,"Nebraska","1908008.0","2123530.0","1021369.0","48.86","98.64","945092.0","52.8","109.78",7285.00,2377.00,1229.00,"0.899"
7/20/2021 0:00:00,"Nebraska","1907569.0","2125750.0","1021211.0","48.85","98.61","944969.0","52.79","109.89",-439.00,2208.00,1141.00,"0.897"
7/21/2021 0:00:00,"Nebraska","1911202.0","2127790.0","1023123.0","48.93","98.8","946484.0","52.89","110.0",3633.00,2471.00,1277.00,"0.898"
7/22/2021 0:00:00,"Nebraska","1911245.0","2130920.0","1023228.0","48.93","98.8","946549.0","52.9","110.16",43.00,2472.00,1278.00,"0.897"
7/23/2021 0:00:00,"Nebraska","1911332.0","2145450.0","1023358.0","48.94","98.81","946626.0","52.9","110.91",87.00,1533.00,792.00,"0.891"
7/24/2021 0:00:00,"Nebraska","1921174.0","2150430.0","1029112.0","49.14","99.32","950542.0","53.2","111.17",9842.00,2930.00,1515.00,"0.893"
7/25/2021 0:00:00,"Nebraska","1923753.0","2150430.0","1030681.0","49.19","99.45","951568.0","53.28","111.17",2579.00,3290.00,1701.00,"0.895"
7/26/2021 0:00:00,"Nebraska","1923759.0","2150430.0","1030709.0","49.19","99.45","951583.0","53.28","111.17",6.00,2250.00,1163.00,"0.895"
7/27/2021 0:00:00,"Nebraska","1928182.0","2152230.0","1033790.0","49.27","99.68","953006.0","53.44","111.26",4423.00,2945.00,1522.00,"0.896"
7/28/2021 0:00:00,"Nebraska","1930639.0","2154180.0","1035475.0","49.31","99.81","953786.0","53.53","111.36",2457.00,2777.00,1436.00,"0.896"
7/29/2021 0:00:00,"Nebraska","1934576.0","2160160.0","1037891.0","49.38","100.01","955255.0","53.65","111.67",3937.00,3333.00,1723.00,"0.896"
7/30/2021 0:00:00,"Nebraska","1938397.0","2172650.0","1040464.0","49.45","100.21","956540.0","53.79","112.32",3821.00,3866.00,1999.00,"0.892"
7/31/2021 0:00:00,"Nebraska","1941405.0","2180670.0","1042509.0","49.5","100.36","957498.0","53.89","112.73",3008.00,2890.00,1494.00,"0.89"
8/1/2021 0:00:00,"Nebraska","1946218.0","2180670.0","1045787.0","49.58","100.61","959162.0","54.06","112.73",4813.00,3209.00,1659.00,"0.892"
8/2/2021 0:00:00,"Nebraska","1949202.0","2180670.0","1047890.0","49.63","100.76","960065.0","54.17","112.73",2984.00,3635.00,1879.00,"0.894"
